customer_tweet_id,customer_text,apple_tweet_id,apple_text
285669,@AppleSupport ios11 is draining off my phone’s battery very fast! Any help?? I’m using iphone SE 64 gigs,285667,"@184053 We've got you. Take a look at this article and see if we can adjust some settings.
https://t.co/TpjqFp3jxD"
285674,@AppleSupport I would like to investigate wether an in appropriate phone call came from your staff. I have the number.,285673,@184054 Hi there. We're happy to help how we can. DM us and tell us what happened. https://t.co/GDrqU22YpT
285676,@AppleSupport Nope.,285678,"@184055 Thanks for checking. Have you restarted your device when you notice the flashlight isn't powering on? If not, let's do that step."
285679,@AppleSupport I charged it last night so it will be a while before I run it down to below 20% again. I’ll go ahead and restart it though.,285680,"@184055 If this happens again, take notice if Low Power mode enables under Settings &gt; Battery: https://t.co/VtbR4hS4qv"
285681,"@AppleSupport I let the battery drop below 10%. Low battery mode is off, phone has had a reboot, still can’t use flashlight.",285682,@184055 We’d like to look into this further with you. Please send us a DM with which device you are using. https://t.co/GDrqU22YpT
285677,"Hey @115858, I finally updated my iOS and I can’t use my flashlight when the battery is below 20%. How do I turn that setting off?",285675,"@184055 Hey there. We can look into this with you. Do you have ""Low Power Mode"" enabled on your phone under Settings &gt; Battery?"
285684,@AppleSupport It’s helped. Cheers.,285683,@184056 We are happy to hear that helped. Let us know if we can be of any other help.
285686,@AppleSupport It’s set to never,285685,@184056 Try changing the Auto-Lock to a shorter amount of time. Let us know if that helps when your iPhone is in your pocket.
285688,"@AppleSupport my iPhone keeps pocket dialling contacts in my phone, any way of making this stop?",285687,@184056 We'll be glad to assist you. Is your iPhone set to auto-lock? Tap Settings &gt; Display &amp; Brightness. What is Auto-Lock set to?
285694,@AppleSupport iPad 3rd gen will be able to accommodate iOS 10.3.5 ?,285692,@184058 Thanks for reaching out. The maximum iOS the iPad 3rd generation can run is iOS 9.3.5.
285696,"@AppleSupport ok i tried the first tip and it worked. thanks apple support, i love you https://t.co/BRnVpw50HX",285698,"@184060 That's fantastic! If you need anything else, let us know. We're here every day from 5am-8pm Pacific time.  Have a great weekend!"
285697,"@115858 the screen does not fucking work, my Snapchat notification is just hanging up there and I can't do shit. I EVEN TRIED TO TRUN IT OFF",285695,@184060 Let us help. We're you able to restart the device at all? Let's try the steps here: https://t.co/kQXBriN504
285707,ios11.0.2 did not fix iPhone battery drain @AppleSupport Just woke up to find it drained 30% in 4 hrs while off,285706,@184062 Which iPhone are you using? Let us know in DM and we’ll go from there. https://t.co/GDrqU22YpT
285710,With every version of ios11 i have sudden and automatic reboot of My iPhone 6s @AppleSupport how i can solve ? I have to wait for the new version?,285708,@184063 We'll be glad to help with that too. Which version of iOS are you running? Check out this link for help: https://t.co/3V1pDzY3hY
285713,"@AppleSupport After the new iOS update, I am not able to view new messages &amp; read messages are still showing as unread!!",285712,"@184064 Have you tried restarting your device yet? If not, let's give a try. Let us know if it helps: https://t.co/OWRDHWSt4h"
285715,@AppleSupport since the 11.2 update lastnight my podcasts have stopped being able to play keep getting message “such and such unavailable”??,285714,@184065 We'd be happy to assist with podcasts today. Send us a DM to get started. https://t.co/GDrqU22YpT
285717,"Yo @AppleSupport can u help me find my battery, it seems to be gone since iOS 11",285716,@184066 We can happily help with the battery issue. Which iPhone do you have and what version of iOS are you running currently?
285727,"IOS 11.0.2 belum menyelesaikan masalah kayaknya, baterai masih cepat lowbat @AppleSupport @115858",285726,@184068 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
285729,ios11.....man what is happening?! 😩 battery dropped from 95 to 79% in 10mins @AppleSupport,285728,@184069 We can look into this issue together. Send us a DM and let's get started. https://t.co/GDrqU22YpT
285731,"@AppleSupport Will Aperture work on MacOS Sierra, on an early 2009 iMac?",285730,@184070 Great question! Here are the technical specifications for Aperture: https://t.co/cpHWF8dfYJ
285733,@AppleSupport Yes. I have reset my password however it will not let me gain access without my security question answers which I cannot remember,285735,"@184071 For help resetting security questions, please see: https://t.co/qaNMuN8ar1 DM us if this does not help: https://t.co/GDrqU22YpT"
285734,@AppleSupport plz help me sign into your website to make a Genius Bar appointment!! won't let me change my security questions,285732,@184071 We can definitely help you with this. Are you unable to sign in to your Apple ID account?
285737,The latest iOS download deleted all of my music from my iPhone. Anyone else have this issue? @AppleSupport,285736,@184072 We're here to help. Please DM us letting us know if you are an Apple Music subscriber to continue. https://t.co/GDrqU22YpT
285739,@AppleSupport When I open some apps it freezes or apps restarts ever since I updated my iPhone 7 to iOS 11.0.2,285738,@184073 Hi. We'd like to help. Are all of your apps up to date on your iPhone? Let us know in DM. https://t.co/GDrqU22YpT
285741,@AppleSupport Yersterday under charge two times in a day!!😭😥,285740,@184074 We're here to assist. Let's try a few steps here: https://t.co/bivpdfBNJ6 Let us know if that helps.
285744,"@AppleSupport I got a new I 6 and It is disable. Pls help me on this, I haven’t even used it. IMEI __credit_card__ Need ur support on this.",285742,@184075 Hey there. Send us a DM and we'd be glad to help. https://t.co/GDrqU22YpT
285746,@115858 new update has a bug: we’ve lost the ability to vary the volume on alarms we set,285745,@184076 We appreciate your feedback about this &amp; recommend submitting your feedback officially here: https://t.co/eTPVYVFyd8
286210,@AppleSupport Seems like the update that just came out from both @AppleSupport &amp; @4305 fixed my issue. Thanks for listening &amp; caring. #iPhoneUpdate 👏🏻,286212,@184189 We're glad to hear that! Thanks for keeping us posted.
286211,Getting distorted outgoing Voice msg quality w the last update to #iPhone &amp; #WhatsApp @4305 @AppleSupport Bluetooth is off but sounds on,286209,@184189 Let's team up to figure out the best path forward. Reach out via DM and we'll take a look. https://t.co/GDrqU22YpT
286218,@AppleSupport @184191 I have 2 skip manually the songs on #iOS11 ? What can i do 2 avoid This ?,286220,"@184192 So we're clear, if you tap the double arrows on the right, it doesn't allow you to skip to the next track, right?"
286221,@AppleSupport It plays as if the repeat button is on but i don’t even find it,286225,@184192 Let's check to see if repeat was enabled. Check out https://t.co/Q3ojzTGrTU for direction on this feature.
286226,@AppleSupport I got it!!!!! Thanks so Mach,286230,"@184192 You're welcome. If you ever have any questions or concerns, we're here to help."
286219,@AppleSupport When playing music on iOS 11 this is all I get when I’m in the lock screen or swipe up for task bar. https://t.co/G0os8iXV3k,286217,@184191 Let's take a look into this together. Please send us a DM so we may better assist you. https://t.co/GDrqU2kzhr
286232,If @115858 could fix the music quick thing that would be perfect. I don’t always wanna unlock my phone to change the song.,286231,@184191 What is the exact issue you are having with Apple Music? We'd love to take a look.
286362,@115858 thank you for destroying my iPhone with the new #iOS11 update! #applegowingdownthehill,286361,@184221 We'd like to hear about what's happening with your iPhone. Please send us a DM. https://t.co/GDrqU22YpT
286364,@AppleSupport I think it was due to the previous wifi connection because now it‘s fine again but it was very odd in that moment,286366,@184222 Alright. Reach back out if you notice it happening again. We're here for you.
286365,Ehm @115858 I think somethings wrong here... https://t.co/UlXVUpdYFg,286363,"@184222 That time looks a little off, doesn't it? Let's help. Which model Mac and macOS are you using? When did you first notice this?"
286369,@AppleSupport It's the iPhone S 6 plus,286371,@184223 Thanks.  Could you check you iOS version under Settings &gt; General &gt; About?
286372,@AppleSupport I can't download the update it's not let me for months https://t.co/e37UE90dSs,286373,@184223 Check out this article and let us know if you can get it to update. https://t.co/Ui1yTnOCUz
286370,@AppleSupport should listening to one album on Apple Music take your phone battery from 100% to 30% on the iPhone 6 Plus?,286368,@184223 We understand the importance of battery life and we'd like to help. What version of iOS are you on?
286375,Ever since I updated my phone my apps have been freezing like crazy. What gives! @AppleSupport,286374,@184224 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
286380,"@AppleSupport Yes I updated to iOS11 last week, think it must be Power hungry because it was fine before that update",286383,@184226 Thanks for that information. Let's meet in DM so we can dive a bit further into our isolation. https://t.co/GDrqU22YpT
286381,@AppleSupport @184226 It's drain my batter life on ios 11,286384,@184227 We'd be glad to look into this with you. Send us a DM and let us know which iPhone you're using: https://t.co/GDrqU22YpT
286382,"Don’t know what @AppleSupport have done to my iPhone but I’ve lost 30% battery in just over 1 hour, not used it any more than normal 🙄",286379,@184226 Have you had a chance yet to update to iOS 11.0.2? This will help you back up and update if not: https://t.co/80YRnjDFDk
286388,@AppleSupport When do you get software fixes for iPhone 6 you have to do it very urgently,286390,@184228 We want to be sure we're understanding what you're encountering. Please join us in DM. https://t.co/GDrqU22YpT
286387,@AppleSupport Böyle devam ederse android e geçerim,286385,@184228 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
286394,@115858 please find a solution to iOS 11 problems. This is the worst update that has slowed down the phone and several apps lag.,286393,@184229 We’d like to offer our support. DM us which device you’re using and we’ll go from there. https://t.co/GDrqU22YpT
286396,@115858 i upgraded my icloud storage plan but still at 5gb lol help me,286395,@184230 We definitely want to take a look at this issue with you. You can reach our iTunes Store team here: https://t.co/SDIe7UiyJN
286398,@184232 @AppleSupport I’ve got the same thing happening.,286397,@184231 We want to help out with your iPhone.  Can you describe the exact behavior you are experiencing?
286401,@AppleSupport first time I regreted that Ive updated my OS.. low sierra:( lost my all data:(,286400,"@184233 We'd like to help find your data! Tell us, have you updated to the latest release of High Sierra?"
286403,@115858 serious battery issues with iOS 11 in iPhone 6s Plus,286402,@184234 We'd like to help. DM us about the battery issues you're experiencing and we'll continue there. https://t.co/GDrqU22YpT
286405,I'm on iOS 11.0.2 and my iPhone 7 keeps freezing!My apps don't work as they used to.I chose Apple specially for not freezing! @AppleSupport,286404,@184235 We'd like to help with your iPhone! Would you please join us in DM and we can start troubleshooting? https://t.co/GDrqU22YpT
286755,"@AppleSupport If I turn on Siri and Search for Mail, Spotlight search is useless. It was on for two weeks so any indexing should have been done already.",286758,@184331 We're here to help. Have you updated your iPhone to 11.0.2? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT
286757,"@126 @applesupport Instagram and notifications = no go. Tons of apps missing in my ""notifications"" ain't reinstalling them all! 😠 https://t.co/NkgFgkNV1O",286751,@184331 We can certainly take a look at this with you. Can you let us know when this first started happening?
286851,@176071 is 11.0 the worst release in @115858 history? Even with 11.0.2 my iPhone 6s is barely usable apps crash phone REALLY sluggish,286850,@184346 We want to help! Are all apps up to date in the App Store? When do you notice the slow performance most?
286853,"@AppleSupport I updated my phone to 11.0.2. Now getting frozen, unlocking takes longer, had to do many attempts to pick up a call. HELP!!!",286852,"@184347 Please meet us in DM, we'd like to take a closer look. https://t.co/GDrqU22YpT"
286855,"Dear @115858, please fix all the hundreds of bugs iOS 11 has brought to my iPhone 7. Thanks. 🤗",286854,@184348 We'll be glad to assist. Tell us more about what you're experiencing in a DM. https://t.co/GDrqU22YpT
286857,iOS 11.0.2 is draining my battery. Please fix ASAP @AppleSupport @115858,286856,@184349 Let us look into that with you. Send us a Direct Message and we'll pick it up from there. https://t.co/GDrqU22YpT
286859,"@AppleSupport i have installed ios 11 it's really good, bt bettary back up less compare 2 previous ios. Give me a solution plz.",286861,@184350 We know how important it is to maximize battery life. Check out: https://t.co/bivpdfBNJ6 Let's dig into this deeper over DM: https://t.co/GDrqU22YpT
286860,@AppleSupport thank u so much 🙏🏻,286858,"@184350 You're welcome and thank you! Let us know if you need anything else, we love to help! We hope you have a great day."
286864,@115858 i have used 5s. If some msg coming on my cell do not notify sound is generated. Plz help me.. what i should do?,286863,@184350 Try following this article step by step and let us know if it helps: https://t.co/2txgOv5s2M
286866,@AppleSupport my phone didn’t start tripping until I updated it to iOS 11. Can I go back or y’all send me a new phone? This is ridiculous,286865,@184351 We're happy to help. Can you give us some details on the issues you're experiencing on your iPhone? Are you on iOS 11.0.2?
286868,@AppleSupport What is this arrow? Appered after ios 11.02. https://t.co/iHpweqTKM0,286867,"@184352 We'd like to look into this further with you. Send us a DM, and we'll go from there. https://t.co/GDrqU22YpT"
286870,"@AppleSupport What sucks is when iTunes downloads duplicates, the ones I delete from iTunes on my computer may be different from ones on phone.",286869,@184353 Thanks for bringing this to our attention. Please click here to meet us in DM. We'll continue there: https://t.co/GDrqU22YpT
286874,@AppleSupport iOS11.0.2,286873,@184354 Thanks. Shoot us a DM and we'll continue this conversation here. https://t.co/GDrqU2kzhr
286876,"@AppleSupport why does my 7 with iOS11 freeze &amp; crash randomly, and why does the music player widget display nothing when music plays?",286875,@184354 We'd like to be sure your iPhone is working normally. Can you let us know the exact version of iOS 11 that you’re using?
286878,@115858 Turns out the 5c isn‘t even fire resistant :(( gonna buy @1647 next time! https://t.co/B9B7voWPgT,286877,@184355 We'd like to learn more about your situation. Can you DM us what country you are in? https://t.co/GDrqU22YpT
286880,I usually don't say anything bad about @115858 but this software has my phone acting crazy. Why release an update if it doesn't work?,286879,@184356 We'd like to help you out with any specific problems you are having with your update. How can we help?
286882,@AppleSupport Iam not use case &amp; iam not get temperature warnings 😢,286884,@184357 DM us which device you are using and we can take a look at this. https://t.co/GDrqU2kzhr
286887,"@184359 @115858 me too! Im facing this problem, whenever i try to login to my apple ID, it just takes me bcak! so frustrating",286886,@184358 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
286892,"@AppleSupport yo why has the new update made my alarm not go off on silent!! Nearly made me late for work, care to explains yourselves??🤷‍♂️",286890,@184360 That is no fun. Is this happening with all of your alarms and reminders? Or just your morning wake-up alarm?
286894,@AppleSupport Of the screen when you look at angle of the display? For the backlight. Almost a 45degree angle. Well mean the edge of the display.,286893,@184361 We'd love it if you could get together with us in DM so we can help get this sorted out. Join us here: https://t.co/GDrqU22YpT
286898,@115858 @AppleSupport iOS 11 has caused my iPhone 7 to constantly turn its self on and off. And my phone service keeps turning its self off!,286897,"@184362 We want your iPhone to be working as expected. Send us a DM with details, and we'll start there. https://t.co/GDrqU22YpT"
286900,@AppleSupport And yes thoses are the only 2 apps that are glitchy,286903,@184363 Are you able to delete those Apps and re-install them?
286904,@AppleSupport I just deleted and reinstalled them I’ll keep you posted on the results,286905,"@184363 Great we look forward to hearing back. Send us a DM of the results, and we'll continue there. https://t.co/GDrqU22YpT"
286902,IOS 11 has made YouTube and FaceTime extra glitchy. It started on my 7plus and now it’s on my 8plus @AppleSupport #ios11,286899,@184363 Let's check this out. Are these the only two apps that are glitching? Which iOS11 version are you using now?
286907,@115858 Why did you make switching user so slow in #HighSierra? An update should make a product better not worse.,286906,@184364 Let's work together in DM. You can reach us at the link below. https://t.co/GDrqU22YpT
286909,@AppleSupport Is there a list of all apps that are allowed to record my screen like Uber? I want to delete all of them. @115858,286908,@184365 Thanks for reaching out. While we don't have a list of apps is there something we can help with?
286912,@AppleSupport @119701 Same problem. I can’t use my phone because there is always low battery. I looking for downgrade and the huawei solution,286910,@184366 We want to work with you to see what's going on with your phone. Which iPhone are you using?
286916,@AppleSupport @115858 #iOS11 its worst the battery is draining like anything can u tell me how to go back to previous version #help #service,286914,"@119701 Hi there! While we don't support downgrading, we can help you troubleshoot iOS 11 in DM. https://t.co/GDrqU22YpT"
287443,@AppleSupport Considered my iPhone 7+ with iOS 10 was the “perfect phone”. Every release of iOS 11 has been unstable. Freezes and crashes...,287442,@184500 Which version of iOS 11 are you using? Let us know in DM. https://t.co/GDrqU22YpT
287445,"@AppleSupport Yes, precisely, when I updated to iOS 11 it started. Apps take longer to load, particularly phone and messages",287447,@184501 Thanks for this information. Which version of iOS 11 are you running? The latest is iOS 11.0.2: https://t.co/soeXTHWFdK
287448,"@AppleSupport iOS 11.0.2 and it still runs slow, particularly messages and phone....",287449,"@184501 Are you using Low Power Mode? If so, disable, restart, and let us know if it helps."
287450,@AppleSupport No not using low power mode. Seeing many others having same problem as I am with slow glitchy phone. When will this update be fixed?,287451,@184501 Got it. Have you had a chance to upgrade to iOS 11.0.3 yet? Here's how: https://t.co/ahjigcvFRG
287446,"Hey @115858, can you tell me why my iPhone 6 has slowed down and got glitchy after the most recent iOS update? #downdate",287444,@184501 This is not the experience we want you to have. Did the device slow down with iOS 11 or one of the more recent updates?
287453,Dear @115858 iOS 11 is fucked up. I cant merge calls for group conversation. Shit!,287452,@184502 We’d like to learn more. Please send us a DM to continue. https://t.co/GDrqU22YpT
287455,@AppleSupport iOS 11.0.2 has made my iPhone overhear and browser slow as hell. My battery drains faster than ever. Fix this pls,287454,@184503 Hi. We're here for you. DM us and we can take a closer look. https://t.co/GDrqU22YpT
287457,@AppleSupport eine Frage: wie soll ich meine EarPods 🎧 mit Lightning Anschluss am MacBook 💻 benutzen?,287456,@184504 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
287459,"@AppleSupport Yes, the phone randomly turns off and won’t turn on until plugged and afterwards it says it has like 30% of charge.",287461,@184505 We'd like to look into this further with you. Please send us a DM. https://t.co/GDrqU22YpT
287460,"@AppleSupport Hi there, I would like to know the battery health in my iphone, can you guys help me with that?",287458,"@184505 Hey, thanks for reaching out. Are you experiencing any issues with your iPhone battery? If yes, what's going on?"
287464,So now I can’t skip songs in the lock screen aswell. Thank you @115858 @AppleSupport https://t.co/IY759ImI6H,287462,@184506 We'd like to look into this with you. Which version of iOS is currently installed?
287467,@AppleSupport ik weet niet wat er aan de hand is. Maar om 11.30u m’n telefoon van de lader gehaald. En nu heb ik nog 30%.. #watisdit?!,287466,@184507 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
287469,@AppleSupport how can I allow explicit content in Music permanently? My Apply Music playlist keep missing songs. iOS11 on iPhone SE.,287468,@184508 Great question! We've got an article for you that talks more about managing explicit content: https://t.co/4VkTMVgZum
287471,"iPhone 7, IOS 11.0.2 freezes on text input, temporary fix is to restart, freezes again after about an hour @115858 @AppleSupport help!",287470,@184509 Hi there. We'd like to help. Send us a DM and we'll take a closer look. https://t.co/GDrqU22YpT
287473,@AppleSupport But I have my friend his phone is also factory unlock but he can still use it...,287476,@184510 Let's look into this together. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT
287475,@AppleSupport what happen to my device I have a Factory Unlock phone and it says No Service I have just reset my phone and that just happen https://t.co/5JgqigGLc8,287472,@184510 We'll be happy to look into this with you. Have you tried removing and reinserting the SIM card?
287478,@AppleSupport Thank You!,287480,@184511 You're very welcome. Don't hesitate to reach out to us if you run into any other issues.
287479,@AppleSupport I would like to get the iPhone 8 in at the St. John’s Town Center in Space Gray but it’s not in stock in Jacksonville FL?,287477,"@184511 For all sales related inquiries, please visit: https://t.co/8yjRd1Xo0i"
287482,"@AppleSupport I updated my iPhone 6S to IOS 11 and it won't let me login to my Apple ID, even though the password is right, pls hellp!!",287481,@184358 We've responded to your DM. Look for us there.
287488,@AppleSupport two weeks later and this shits still broken. Any plans on fixing iMovie in 2017 or should I just expect a refund #wtf https://t.co/1HKayaO378,287487,@184513 We'd like to look into this with you. Send us a DM with more information and we'll work from there: https://t.co/GDrqU22YpT
287490,"@AppleSupport Problem solved. I tried to uninstall the new apps, restart, after clean, install again. Cz if not restart after uninstall, still error.",287492,@172175 We’re happy all is sorted out for you.
287491,"@AppleSupport how to remove apps like this one? After updated, this apps make a clone and the other can’t to uninstall. https://t.co/xbWGBSG0QF",287489,@172175 We want to check this out. Send us a DM and we will go from there. https://t.co/GDrqU22YpT
287494,@AppleSupport literally feel like my phone is running on a 2G network after updating to iOS 11 #shambles,287493,@184514 We can certainly help to look into this with you. Which version of iOS are you running now &amp; which iPhone do you have?
287496,Sale la actualización al iOS 11.02 pero sigue sin resolver el problema de bajo rendimiento en batería .. @115858 y sus necedades 🙄,287495,@184515 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
287498,"@AppleSupport Hi. There’s frequently no clock/unlock info on the lock screen, as seen in left image. Not sure if it’s hiding notifications too.",287500,"@184516 Let's get to the bottom of this. Have you had a chance to update to iOS 11.0.2? If not, let's do that. DM us. https://t.co/GDrqU22YpT"
287499,"Constant bug on new @115858 iOS is a lock screen that looks like the left, rather than the right. https://t.co/eKP3CYi2Jy",287497,@184516 Let us help. We want to be sure we understand what you are seeing there. What problem are you seeiing with the lock screen?
287502,Does @115858 and @116333 know what they are doing. Seriously avoid 11.0.2 unless you can carry a car battery around with you,287501,@184517 We're happy to help if you're having an issue with your device. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
287504,@AppleSupport I have updated to 11.0.2. I have been religiously updating apps but it feels like even when not in apps it’s hanging and freezing with reset,287506,@184518 Got it! Go ahead and send us a DM so we can investigate this further with you. https://t.co/GDrqU22YpT
287505,"@AppleSupport so many issues with iOS 11. Freezing, lagging, apps not working, battery life is none. just general terribleness. FIX THIS!!!",287503,"@184518 Let us help out. Tell us which version of iOS 11 in Settings &gt; General &gt; About. Also, are there any App Store updates available?"
288335,@AppleSupport Thanks for answering. I’ve noticed that it became more often after the iOS update. Could this be related somehow?,288336,@184681 We'd like to address all the issues you spoke of. How long ago did you update your iPhone? You can DM us. https://t.co/GDrqU2kzhr
6858,"@AppleSupport The overall performance has been reduced, battery life as well, system constantly slowing down and the phone is heating up a lot. Any ideas?",288334,"@184681 You may find that your device becomes warm when apps reindex data after a software update. 
https://t.co/otCvUAaFQq"
288338,@AppleSupport ... to take it out and put in back in the case a few times). (3),288342,"@154292 Thanks. Have you tried a different Lightning cable by chance? If not, give that a try for us. https://t.co/oV2RDKEa4q"
288343,"@AppleSupport I have. The case also charges no problem, as does the left AirPod. It’s just the right AirPod.",288344,@154292 Thanks for that info. DM us and let us know what country you're located in &amp; we'll look into your options. https://t.co/GDrqU22YpT
288341,@AppleSupport my right AirPod won’t charge. I’ve had them for a few months. What do I do?,288337,@154292 Thanks for reaching out. Can you tell us a little more about this? Are you getting a light when charging?
288346,@AppleSupport After updating to IOS 11 my alarm that wakes me up every morning and has been for more than 5 years isn’t working?,288345,@184682 We'd like to look into this with you. Please click here to join us in DM: https://t.co/GDrqU22YpT
288348,Hi @AppleSupport I’d love to share individual playlists with followers on Apple Music. Seems impossible without scrolling thru ALL of them…?,288347,@184683 Check out this guide and DM us with questions: https://t.co/fOwfrQUncQ https://t.co/GDrqU22YpT
288350,@AppleSupport I updated my phone last night &amp; now ALL of my music besides purchased music is gone. What happened??,288349,@184684 Thanks for reaching out to us. Please send us a DM and we can chat with you there. https://t.co/GDrqU22YpT
288352,@115858 fix the damn Battery Life issues. I have done all the updates and my bat life has fell off exponentially. About 4 hours till hit20%,288351,@184685 We'd be happy to assist with your battery today. Send us a DM to get started. https://t.co/GDrqU22YpT
288354,@AppleSupport 11.0.2 (the very last one),288356,@184686 Thanks for confirming that for us. Let's go ahead and meet up within DM so we can further isolate this issue: https://t.co/GDrqU22YpT
288355,My battery is melting since the last #iOS update... What happened here @115858 ? got an #iPhone SE and never seen my battery drain like this!,288353,@184686 We definitely want you to have a good battery life on your iPhone. Which version of iOS are you running currently?
288362,Só quero q o novo iOS 11.1 pare de fazer esquentar meu telefone!!!! Já estaria bom demais @AppleSupport https://t.co/cxWb7oVtoB,288361,"@184688 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
288364,"After updating to IOS 11.0.2, mail on my iPhone has extra (2nd) Sent messages folder instead of just the one from always! HELP @115858 !!",288363,@184689 We'll be happy to assist you with your Mail app. Go ahead and meet us within DM here: https://t.co/GDrqU22YpT
288366,@AppleSupport Yes! I am on 11.0.2 I was hoping updates will fix this but this doesn’t go away. My iphone is 6s,288368,"@184690 Thanks. So we can look at all of your support options, could you provide your current location?  Please reply in DM. https://t.co/GDrqU22YpT"
288367,@AppleSupport why my badge icons disappear &amp; reappear on my new iOS 11? Keeps happening since first day of upgrade!!! #iphonebug https://t.co/ok6LeYtMx9,288365,"@184690 Let’s take a look at that together.  Which exact version are you running now?
You can check under Settings &gt; General &gt; About"
288370,Anyone else having WiFi problems since @115858 update! 😱🤔,288369,@184691 Let's work together to figure out what's going on with your Wi-Fi. Let us know more details about what's happening with it.
288372,@115858 can you make an iOS update for the battery drain image. My battery just dropped 18% while making his tweet 😩,288371,@184692 We can help with battery life. Let's meet up in Direct Message so we can get started. https://t.co/GDrqU22YpT
288374,@115858 @AppleSupport how do I get my #AppleWatch to stop displaying the current music on my #iPhone every time I lift my wrist? #annoying https://t.co/fx6WRZ6Sye,288373,"@184693 Hi. We're happy to help. Check this out: https://t.co/kPrTO9IGph under ""hide now playing."" Let us know if this helps."
288376,@AppleSupport there should be options to clear app data without deleting app,288375,@184694 Thanks for reaching out. You can let us know more about your suggestions and recommendations here: https://t.co/oWzjJxkvlC
288380,"@AppleSupport why can’t i download any app from the appstore? it show as if its loading and never installs , happens w every app",288377,@184695 We'd like to learn more about this. Which device and operating system version are you using?
288382,Handy how my loud speaker has stopped working since the new update. Cheers @115858 👍🏻 nice one,288381,@184696 We want to check this out. Send us a DM and we will go from there. https://t.co/GDrqU22YpT
288453,@115858 your recent update has ruined my #iphone. Fix it.,288452,@184711 We want to get this resolved. Can you let us know more about the changes you’ve noticed via DM? https://t.co/GDrqU22YpT
288455,"@AppleSupport u are a disgrace, battery dying in 2 hours",288454,"@184712 We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT"
288457,@115858 thx for the iOS 11 update- my phone now thinks it no longer needs to go off when I set my alarm. #runninglate #ringthealarm,288456,@184713 We'd like to take at your alarm settings with you! Would you join us in DM please to get started? https://t.co/GDrqU22YpT
288459,@AppleSupport @115858 @6126 this one must have been boxed on a Friday https://t.co/6UJNs5GhEn,288458,@184714 We can help with that. Send us a DM. https://t.co/GDrqU22YpT
288461,@AppleSupport iPhone 7 and the newest updated software- doesn’t let me play through just repeats one song,288463,"@184715 By newest updated software, are you referring to iOS 11.0.2? Go ahead and let us know within DM here: https://t.co/GDrqU22YpT"
288462,anyone else’s Apple Music just repeating one song instead of playing or shuffling the playlist?? @AppleSupport,288460,"@184715 If you're having issues with playback on Apple Music, we can help out. Which device do you have and what is the iOS version?"
288465,I regret updating my IPhone. Back buttons don't work. Messages a mess. Get it together @115858 can I switch back to old version?,288464,@184716 Have you been able to restart your device? Let us know in DM. https://t.co/GDrqU22YpT
288467,@AppleSupport Photos aren’t loading from iCloud on phone; ‘optimise storage’ is on - what do you recommended?,288466,@184717 Use this link to get connected with an expert from our Apps &amp; Software team to assist you further: https://t.co/IBIY3vMgPj
288470,Where is the auto brightness option in #iOS11 @AppleSupport ?? Do I have to manually increase and decrease the brightness?,288468,@184718 We'd love to help! Try these steps to find auto-brightness: https://t.co/gvy8yXCine
288472,"@AppleSupport Both; also, when I toggle airplane mode on and then off, it turns on wifi and Bluetooth. Even when I don’t do this, after time they turn on",288474,@184719 Got it. Check out what's different in iOS 11 for Wi-Fi and Bluetooth here: https://t.co/G7BHuQnDS6 Let us know if helps.
288473,@AppleSupport my wifi keeps being toggled on automatically - is this a bug or is there a way to stop this?,288471,@184719 Thanks for reaching out to us. Are you turning off Wi-Fi from the Control Center or Settings App?
288476,@AppleSupport it was the supplemental high sierra update,288480,@184720 Glad to hear it's installing for you! Let us know if you have any other trouble.
288479,"@AppleSupport every reboot, i get this. even when i quit the installer as suggested https://t.co/kOhohSH6UZ",288475,@184720 Let's see why you're having trouble with High Sierra. Was this an upgrade or was the computer restored and installing new?
288482,@applesupport @115858 after the new update my iPhone 6s have lost the operator network. I cannot make any phone call.,288481,"@184721 This isn't the experience we expect. Are you seeing ""Searching"" or ""No Service"" where the network is usually listed?"
288484,@AppleSupport Overall crappy performance. 😶,288487,@184722 Thanks for clarifying your issue. Please send us a DM and we can chat with you there. https://t.co/GDrqU22YpT
288486,@AppleSupport why does the apple update suck so bad? My normally good product is now crap thanks to your update.,288483,@184722 Thanks for reaching out to us. Can you please provide more details about your issue so that we can better understand? Thanks.
288489,@AppleSupport I did my new update now my phone randomly locks and resets itself. Will there be a new update to fix this?,288488,@184723 That's not the experience we want you to have. DM us using the link below. We'll work from there. https://t.co/GDrqU22YpT
